STID,Year,Ptype,FirstLeaf,FirstBloom
456864,1971,2,83,128
456864,1972,2,999,130
456864,1973,2,51,123
456880,1957,2,999,118
456880,1958,2,999,121
456880,1959,2,999,116
456880,1967,2,72,999
456880,1968,2,78,999
456880,1969,2,87,116
456880,1973,2,83,95
456974,1957,2,999,139
456974,1958,2,999,140
456974,1959,2,999,152
456974,1960,2,999,153
456974,1961,2,999,146
456974,1962,2,999,151
456974,1963,2,999,145
456974,1964,2,999,155
456974,1965,2,999,144
456974,1966,2,999,140
456974,1967,2,129,147
456974,1968,2,999,147
456974,1969,2,999,140
456974,1970,2,123,147
456974,1971,2,119,144
456974,1972,2,118,146
456974,1973,2,999,139
456974,1974,2,110,157
456974,1975,2,123,151
456974,1976,2,120,159
456974,1979,2,117,141
456974,1980,2,111,135
456974,1981,2,107,146
456974,1982,2,120,151
456974,1983,2,108,143
456974,1984,2,113,156
456974,1985,2,108,143
456974,1986,2,101,147
456974,1987,2,97,129
456974,1988,2,103,136
456974,1989,2,105,139
456974,1990,2,94,143
456974,1991,2,110,148
456974,1992,2,92,134
456974,1993,2,123,139
456982,1967,2,112,146
456982,1968,2,100,140
456982,1971,2,112,145
456982,1972,2,103,144
456982,1973,2,106,138
456982,1981,2,100,135
456982,1982,2,116,144
456982,1984,2,124,153
456982,1985,2,130,141
456982,1986,2,135,145
456982,1987,2,118,128
456982,1990,2,95,139
456982,1991,2,107,141
456982,1992,2,85,127
456982,1994,2,106,128
457015,1957,2,999,103
457015,1958,2,999,100
457015,1959,2,999,103
457015,1960,2,999,96
457015,1961,2,999,89
457015,1962,2,999,100
457015,1963,2,999,103
457015,1964,2,999,106
457015,1965,2,999,102
457015,1966,2,999,96
457015,1968,2,79,92
457015,1969,2,76,106
457015,1970,2,77,97
457015,1971,2,74,108
457015,1972,2,67,96
457015,1973,2,69,97
457015,1974,2,48,101
457015,1975,2,64,115
457015,1976,2,71,107
457015,1978,2,67,98
457015,1979,2,68,100
457015,1980,2,67,103
457015,1981,2,52,94
457015,1982,2,49,100
457015,1983,2,46,82
457015,1984,2,60,95
457180,1957,2,999,124
457180,1958,2,999,129
457180,1959,2,999,121
457180,1960,2,999,116
457180,1961,2,999,133
457180,1962,2,999,118
457180,1964,2,999,138
457180,1965,2,999,127
457180,1966,2,999,122
457180,1968,2,73,132
457319,1967,2,999,153
457319,1968,2,86,137
457319,1969,2,90,133
457319,1970,2,77,139
457319,1971,2,93,147
457319,1972,2,98,147
457319,1975,2,121,145
457319,1977,2,74,110
457319,1982,2,91,144
457319,1983,2,73,93
457544,1983,2,32,95
457544,1984,2,52,108
457544,1987,2,66,103
457544,1988,2,63,115
457544,1989,2,83,118
457544,1990,2,82,110
457544,1991,2,55,103
457544,1992,2,41,71
457544,1993,2,50,109
457544,1994,2,49,99
457584,1957,2,999,108
457584,1958,2,999,112
457584,1959,2,999,114
457584,1960,2,999,118
457584,1964,2,999,125
457584,1965,2,999,114
457584,1966,2,999,110
457584,1967,2,999,112
457584,1968,2,999,106
457584,1969,2,70,121
457584,1970,2,67,110
457584,1971,2,53,122
457584,1972,2,74,125
457584,1973,2,51,105
457584,1976,2,62,120
457584,1978,2,67,85
457696,1967,2,93,134
457696,1969,2,81,112
457696,1970,2,60,105
457696,1973,2,58,111
457696,1975,2,95,133
457696,1976,2,93,121
457696,1978,2,74,106
457727,1957,2,999,110
457727,1958,2,999,102
457727,1959,2,999,114
457727,1960,2,999,96
457727,1961,2,999,99
457727,1962,2,999,105
457727,1963,2,999,109
457727,1964,2,999,110
457727,1965,2,999,100
457727,1966,2,999,99
457727,1968,2,68,100
457727,1969,2,69,109
457727,1970,2,70,106
457727,1971,2,91,111
457727,1972,2,100,111
457727,1973,2,71,105
457727,1974,2,74,100
457727,1983,2,59,94
457727,1984,2,58,103
457727,1985,2,64,102
457727,1986,2,61,100
457727,1987,2,58,99
457727,1988,2,51,101
457727,1989,2,71,97
457727,1990,2,57,102
457727,1992,2,70,89
457727,1994,2,65,102
457727,2001,2,73,100
457727,2002,2,76,102
457727,2003,2,92,999
457773,1957,2,999,126
457773,1958,2,999,118
457773,1959,2,999,128
457773,1960,2,999,122
457773,1961,2,999,107
457773,1962,2,999,120
457773,1963,2,999,114
457773,1964,2,999,134
457773,1965,2,999,118
457773,1966,2,999,115
457938,1967,2,999,138
457938,1968,2,108,128
457938,1969,2,85,126
457938,1970,2,999,140
457938,1971,2,999,129
457938,1972,2,999,131
457956,1957,2,999,125
457956,1958,2,999,129
457956,1959,2,999,125
457956,1960,2,999,128
457956,1961,2,999,132
457956,1963,2,999,99
457956,1965,2,999,128
457956,1966,2,999,124
457956,1967,2,999,137
458034,1957,2,999,122
458034,1958,2,999,110
458034,1960,2,999,105
458034,1963,2,999,116
458034,1965,2,999,122
458034,1966,2,999,116
458034,1967,2,92,129
458034,1968,2,58,109
458034,1969,2,78,118
458034,1970,2,51,92
458034,1971,2,999,123
458059,1957,2,999,129
458059,1958,2,999,127
458059,1959,2,999,132
458059,1960,2,999,130
458059,1962,2,999,114
458059,1963,2,999,140
458059,1965,2,999,121
458059,1967,2,999,145
458059,1968,2,100,135
458059,1969,2,100,135
458207,1957,2,999,95
458207,1958,2,999,106
458207,1959,2,999,100
458207,1960,2,999,99
458207,1961,2,999,105
458207,1962,2,999,104
458207,1963,2,999,109
458207,1964,2,999,106
458207,1965,2,999,102
458207,1966,2,999,98
458207,1967,2,114,114
458207,1968,2,91,100
458207,1969,2,106,123
458207,1970,2,84,107
458207,1971,2,88,116
458207,1972,2,75,107
458207,1973,2,77,102
458207,1974,2,999,104
458207,1975,2,79,118
458207,1978,2,76,96
458207,1979,2,68,102
458207,1980,2,76,108
458207,1981,2,62,96
458207,1982,2,62,109
458207,1983,2,60,99
458207,1984,2,61,100
458207,1985,2,75,102
458207,1986,2,62,94
458207,1987,2,75,99
458286,1957,2,999,122
458286,1958,2,999,105
458286,1960,2,999,122
458286,1966,2,999,112
458286,1970,2,60,114
458286,1971,2,68,119
458286,1972,2,73,118
458286,1973,2,60,100
458286,1976,2,87,119
458286,1979,2,74,116
458286,1981,2,51,108
458286,1982,2,84,118
458442,1957,2,999,123
458442,1958,2,999,136
458442,1959,2,999,143
458442,1960,2,999,143
458442,1961,2,999,144
458442,1962,2,999,145
458442,1963,2,999,145
458442,1964,2,999,146
458442,1965,2,999,137
458442,1966,2,999,130
458442,1967,2,123,142
458442,1968,2,99,138
458442,1969,2,109,133
458442,1970,2,107,141
458442,1971,2,118,144
458688,1957,2,999,96
458688,1958,2,999,122
458688,1959,2,999,130
458688,1960,2,999,125
458688,1961,2,999,132
458688,1962,2,999,132
458688,1963,2,999,136
458688,1964,2,999,138
458931,1957,2,999,110
458931,1958,2,999,106
458931,1959,2,999,108
458931,1960,2,999,101
458931,1961,2,999,92
458931,1966,2,999,101
458959,1957,2,999,111
458959,1958,2,999,104
458959,1959,2,999,108
458959,1960,2,999,101
458959,1961,2,999,103
458959,1962,2,999,107
458959,1963,2,999,112
458959,1964,2,999,113
458959,1965,2,999,104
458959,1966,2,999,100
458959,1969,2,81,103
459058,1957,2,999,129
459058,1967,2,95,139
459058,1968,2,79,136
459058,1969,2,66,118
459058,1970,2,97,135
459058,1971,2,999,132
459058,1972,2,84,135
459058,1973,2,106,139
459058,1974,2,86,143
459058,1976,2,98,131
459058,1978,2,999,130
459058,1980,2,999,123
459079,1961,2,999,112
459079,1962,2,999,148
459079,1986,2,999,100
459079,1987,2,75,97
459079,1988,2,70,100
459079,1999,2,999,105
459079,2000,2,49,102
459327,1957,2,999,119
459327,1958,2,999,115
459327,1959,2,999,115
459327,1960,2,999,121
459327,1961,2,999,114
459327,1962,2,999,113
459327,1963,2,999,128
459327,1964,2,999,124
459327,1965,2,999,116
459327,1966,2,999,120
459327,1967,2,999,130
459397,1957,2,999,130
459397,1958,2,999,133
459397,1960,2,999,135
459397,1961,2,999,139
459397,1962,2,999,144
459397,1963,2,999,139
459397,1968,2,118,136
459397,1969,2,99,134
459397,1970,2,102,143
459397,1971,2,105,134
464763,1966,1,83,125
464763,1967,1,80,116
464763,1968,1,80,113
464763,1969,1,94,107
464763,1970,1,98,121
464763,1971,1,107,121
464763,1972,1,85,118
467427,1966,1,83,999
467427,1968,1,93,124
467427,1969,1,102,126
467427,1970,1,107,127
467427,1971,1,111,119
467427,1972,1,103,999
467427,1973,1,73,123
469281,1966,1,84,128
469281,1967,1,80,999
469281,1968,1,88,114
469281,1969,1,999,119
469281,1970,1,89,117
469281,1971,1,92,126
469281,1972,1,85,123
469281,1973,1,72,120
470052,1994,1,117,141
470052,1995,1,123,141
470052,1996,1,123,154
470052,1997,1,122,152
470052,1998,1,102,132
470052,1999,1,105,129
470052,2000,1,117,128
470052,2001,1,115,131
470052,2002,1,112,143
470052,2003,1,118,138
470054,1993,1,103,137
470054,1995,1,83,142
470054,1997,1,111,123
470054,1998,1,94,124
470054,1999,1,95,131
470054,2000,1,87,129
470054,2001,1,109,137
470054,2002,1,102,148
470054,2003,1,105,146
470055,1994,1,106,139
470055,1995,1,104,145
470055,1996,1,110,152
470055,1997,1,94,150
470055,1998,1,87,132
470055,1999,1,91,136
470055,2000,1,82,126
470055,2001,1,104,129
470055,2002,1,107,150
470055,2003,1,104,142
470265,1972,1,125,141
470265,1973,1,108,145
470265,1974,1,116,142
470265,1976,1,95,133
470265,1977,1,101,124
470265,1978,1,117,143
470265,1979,1,113,143
470265,1980,1,110,136
470265,1981,1,96,138
470265,1982,1,112,135
470265,1983,1,112,144
470265,1984,1,111,143
470265,1985,1,107,126
470265,1986,1,95,127
470265,1987,1,100,128
470265,1988,1,102,134
470265,1989,1,112,142
470265,1990,1,106,132
470265,1991,1,97,132
470265,1992,1,114,139
470265,1993,1,114,137
470265,1994,1,106,139
470265,1995,1,110,141
470265,1997,1,999,132
470265,1998,1,88,119
470265,1999,1,90,122
470265,2000,1,83,120
470349,1963,1,123,152
470349,1964,1,125,145
470349,1965,1,128,159
470349,1966,1,136,161
470349,1967,1,136,160
470349,1968,1,118,157
470349,1969,1,123,154
470349,1970,1,128,999
470349,1972,1,135,999
470349,1973,1,115,149
470349,1974,1,122,153
470349,1975,1,125,152
470349,1977,1,104,138
470349,1980,1,125,149
470349,1981,1,112,156
470349,1982,1,110,144
470349,1986,1,115,143
471131,1972,1,136,999
471131,1973,1,116,156
471131,1974,1,123,157
471131,1975,1,130,147
471131,1976,1,110,147
471131,1977,1,118,138
471131,1978,1,125,145
471131,1979,1,136,161
471131,1980,1,117,144
471131,1981,1,119,151
471131,1982,1,124,152
471131,1983,1,124,161
471131,1984,1,124,158
471131,1986,1,118,152
471131,1989,1,128,149
471131,1990,1,114,999
471131,1991,1,121,142
471131,1992,1,126,153
471131,1993,1,128,155
471131,1994,1,121,152
471131,1995,1,131,155
471131,1996,1,136,158
471131,1997,1,129,158
471131,1998,1,115,136
471970,1972,1,118,142
471970,1973,1,102,143
471970,1976,1,98,134
471970,1977,1,99,116
471970,1981,1,91,131
473244,1972,1,131,144
473244,1973,1,109,139
473244,1975,1,129,141
473244,1977,1,112,132
473244,1978,1,112,143
473244,1979,1,999,148
473244,1980,1,111,133
473244,1981,1,102,143
473244,1982,1,122,137
473244,1983,1,121,147
473244,1984,1,121,146
473244,1986,1,110,131
473269,1975,1,123,142
473269,1976,1,106,140
473269,1977,1,102,999
473269,1980,1,112,140
473269,1981,1,99,139
473269,1982,1,114,999
473269,1983,1,112,148
473269,1986,1,91,999
473269,1988,1,105,136
473269,1989,1,111,999
473269,1990,1,92,127
473269,1991,1,999,133
473269,1992,1,122,140
473269,1993,1,116,135
473269,1994,1,113,135
473269,1996,1,112,145
473269,1997,1,94,145
473269,1998,1,999,123
473269,1999,1,91,127
473269,2000,1,86,126
473269,2001,1,999,124
473269,2002,1,999,137
473405,1962,1,114,135
473405,1963,1,108,138
473405,1964,1,106,128
473405,1965,1,116,134
473405,1967,1,113,149
473405,1968,1,102,141
473405,1969,1,109,139
473405,1970,1,117,140
473405,1971,1,112,142
473405,1972,1,999,142
473405,1973,1,999,148
473405,1975,1,127,142
473405,1976,1,107,140
473405,1977,1,106,122
473405,1978,1,999,143
473405,1979,1,118,143
473405,1981,1,92,134
473405,1986,1,91,124
478027,1963,1,106,151
478027,1964,1,117,137
478027,1965,1,122,145
478027,1966,1,129,151
478027,1967,1,118,151
478027,1968,1,999,136
478027,1971,1,108,147
478027,1972,1,122,137
478027,1973,1,107,148
478267,1962,1,116,142
478267,1963,1,112,153
478267,1964,1,113,144
478267,1965,1,124,155
478267,1966,1,112,154
478267,1967,1,105,155
478267,1968,1,110,152
478267,1969,1,113,150
478267,1970,1,116,150
478267,1971,1,109,156
478267,1973,1,111,999
478267,1974,1,116,152
478267,1975,1,124,143
478267,1976,1,104,149
478267,1977,1,106,139
478267,1978,1,116,148
478267,1979,1,138,152
478267,1980,1,123,143
478267,1981,1,124,146
478267,1982,1,123,144
478267,1983,1,121,160
478267,1986,1,101,139
479050,1972,1,122,142
479050,1973,1,111,150
479050,1974,1,116,148
479050,1976,1,105,138
479050,1977,1,103,125
479050,1978,1,118,145
479050,1979,1,116,140
479050,1980,1,113,138
479050,1981,1,93,136
479050,1982,1,116,136
479050,1983,1,116,146
479050,1984,1,117,144
479050,1986,1,92,130
480200,1957,2,999,153
480200,1958,2,999,143
480200,1959,2,999,152
480200,1960,2,999,153
480200,1961,2,999,149
480200,1962,2,999,148
480200,1965,2,999,154
480200,1966,2,999,151
480200,1986,2,100,149
480270,1957,2,999,156
480270,1958,2,999,141
480270,1959,2,999,152
480270,1961,2,999,155
480270,1962,2,999,131
480270,1963,2,999,135
480270,1964,2,999,145
480270,1965,2,999,152
480270,1967,2,110,156
480270,1968,2,123,156
480270,1983,2,127,148
480270,1984,2,999,147
480270,1985,2,107,137
480270,1986,2,96,138
480270,1988,2,124,141
480270,1989,2,110,141
480270,1990,2,118,145
480270,1991,2,107,144
480270,1992,2,999,127
480270,1993,2,999,137
480270,1994,2,105,139
480380,1957,2,999,137
480380,1958,2,999,131
480380,1959,2,999,144
480380,1961,2,999,140
480380,1962,2,999,129
480380,1963,2,999,136
480380,1964,2,999,139
480380,1966,2,999,138
480528,1957,2,999,147
480528,1958,2,999,135
480528,1960,2,999,135
480528,1962,2,999,137
480528,1963,2,999,130
480528,1964,2,999,142
480528,1965,2,999,148
480528,1968,2,130,154
480528,1971,2,999,145
480528,1972,2,999,135
480540,1957,2,999,127
480540,1958,2,999,132
480540,1960,2,999,128
480540,1962,2,999,125
480540,1963,2,999,128
480540,1964,2,999,133
480540,1965,2,999,133
480540,1966,2,999,126
480540,1967,2,999,140
480540,1968,2,101,129
480552,1983,2,121,154
480552,1984,2,108,146
480552,1985,2,101,128
480552,1986,2,73,140
480552,1987,2,105,125
480552,1988,2,105,136
480552,1989,2,104,133
480552,1990,2,100,144
480552,1991,2,86,140
480552,1992,2,83,128
480605,1957,2,999,157
480605,1958,2,999,148
480605,1959,2,999,159
480605,1960,2,999,158
480605,1961,2,999,160
480605,1963,2,999,155
480605,1964,2,999,163
480605,1965,2,999,166
480605,1967,2,999,169
480605,1968,2,125,170
480695,1967,2,138,147
480695,1968,2,130,156
480695,1969,2,121,140
480695,1970,2,140,166
480695,1971,2,134,156
480695,1972,2,130,154
480695,1973,2,135,168
480695,1975,2,152,169
480695,1976,2,135,159
480695,1977,2,130,153
480727,1957,2,999,150
480727,1958,2,999,137
480727,1959,2,999,138
480727,1960,2,999,133
480727,1961,2,999,143
480727,1962,2,999,128
480727,1963,2,999,131
480727,1964,2,999,138
480727,1968,2,120,150
480740,1968,2,121,155
480740,1969,2,122,138
480740,1970,2,134,147
480740,1971,2,110,142
480740,1972,2,102,140
480740,1973,2,120,142
480740,1974,2,106,145
480740,1975,2,126,150
480740,1976,2,104,141
480740,1977,2,103,130
480740,1978,2,91,139
480915,1957,2,999,154
480915,1958,2,999,151
480915,1959,2,999,161
480915,1960,2,999,158
480915,1961,2,999,156
480915,1962,2,999,161
480915,1964,2,999,160
480915,1965,2,999,163
480915,1967,2,999,167
480915,1968,2,999,167
480915,1969,2,999,141
481240,1957,2,999,137
481240,1958,2,999,130
481240,1959,2,999,139
481240,1960,2,999,130
481240,1961,2,999,134
481547,1957,2,999,155
481547,1958,2,999,137
481547,1959,2,999,139
481547,1960,2,999,133
481547,1961,2,999,144
481547,1962,2,999,127
481547,1963,2,999,128
481547,1964,2,999,137
481547,1965,2,999,136
481610,1957,2,999,161
481610,1958,2,999,148
481610,1959,2,999,161
481610,1960,2,999,152
481610,1961,2,999,156
481610,1962,2,999,144
481610,1963,2,999,144
481610,1964,2,999,156
481610,1965,2,999,159
481610,1966,2,999,152
481675,1958,2,999,142
481675,1959,2,999,147
481675,1960,2,999,132
481675,1961,2,999,147
481675,1962,2,999,130
481675,1963,2,999,126
481675,1964,2,999,135
481675,1965,2,999,152
481675,1966,2,999,143
481675,1968,2,134,152
481675,1969,2,110,137
481675,1970,2,125,143
481675,1971,2,117,148
481675,1972,2,93,140
481675,1973,2,128,148
481675,1974,2,114,140
481675,1975,2,123,147
481730,1958,2,999,135
481730,1959,2,999,140
481730,1961,2,999,132
481730,1962,2,999,123
481730,1963,2,999,125
481730,1964,2,999,133
481730,1965,2,999,129
481730,1968,2,135,146
481730,1969,2,147,999
481730,1970,2,148,999
481730,1971,2,105,135
481730,1972,2,107,999
481730,1973,2,131,145
481730,1974,2,121,138
481730,1975,2,122,139
481730,1976,2,115,130
481730,1977,2,105,123
481730,1978,2,100,121
481730,1980,2,116,131
481730,1981,2,98,121
481730,1982,2,112,134
481730,1983,2,125,156
481730,1984,2,115,139
481730,1985,2,105,132
481730,1986,2,97,999
481730,1987,2,95,118
481730,1988,2,98,121
481736,1957,2,999,157
481736,1958,2,999,148
481736,1959,2,999,156
481736,1960,2,999,147
481736,1961,2,999,150
481736,1962,2,999,163
481736,1963,2,999,149
481736,1964,2,999,146
481736,1965,2,999,131
482415,1957,2,999,138
482415,1958,2,999,128
482415,1959,2,999,135
482415,1960,2,999,145
482415,1961,2,999,140
482415,1962,2,999,134
482415,1963,2,999,135
482415,1966,2,999,127
482415,1967,2,103,135
482415,1968,2,92,140
482415,1971,2,102,135
482415,1972,2,79,141
482415,1974,2,999,128
482580,1967,2,104,149
482580,1968,2,116,999
482580,1969,2,105,137
482580,1970,2,124,999
482580,1971,2,105,140
482580,1972,2,98,138
482580,1973,2,121,144
482580,1974,2,107,135
482580,1975,2,126,153
482580,1976,2,108,138
482580,1977,2,109,129
482580,1978,2,105,145
482580,1980,2,109,135
482580,1982,2,115,147
482580,1983,2,112,152
482580,1987,2,73,121
482595,1957,2,999,148
482595,1958,2,999,140
482595,1959,2,999,147
482595,1960,2,999,131
482595,1961,2,999,146
482595,1963,2,999,139
482595,1964,2,999,143
482595,1965,2,999,151
482595,1968,2,119,154
482595,1993,2,111,135
482595,1994,2,98,999
482725,1968,2,121,999
482725,1969,2,113,999
482725,1970,2,125,142
482725,1971,2,105,137
482725,1972,2,84,135
482725,1973,2,106,139
482725,1975,2,116,147
482725,1976,2,103,135
482725,1977,2,99,126
482725,1978,2,95,138
482725,1979,2,103,139
482725,1980,2,108,128
482725,1981,2,92,120
482725,1982,2,101,147
482725,1984,2,109,140
482725,1985,2,103,128
482725,1986,2,85,999
482725,1987,2,98,120
482995,1957,2,999,153
482995,1958,2,999,142
482995,1959,2,999,160
482995,1960,2,999,147
482995,1967,2,999,158
482995,1968,2,121,160
