volume	n.cT	Ev.ID	MSrcCat	M.WTP.Type	ICR.PWSID
10.5	0	8788	SW	Y	AL0000833
10	0	8788	SW	Y	AL0000833
10	0	8788	SW	Y	AL0000833
10	0	8788	SW	Y	AL0000833
10	1	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10.25	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	8822	SW	Y	AL0000870
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10	0	10405	SW	Y	AL0000878
10.5	0	8789	SW	Y	AL0000882
10.75	0	8790	SW	Y	AL0000882
10.5	0	8789	SW	Y	AL0000882
11	0	8789	SW	Y	AL0000882
10.5	0	8790	SW	Y	AL0000882
11	0	8790	SW	Y	AL0000882
11	0	8790	SW	Y	AL0000882
10.5	0	8789	SW	Y	AL0000882
10.5	0	8789	SW	Y	AL0000882
10.75	0	8789	SW	Y	AL0000882
10.25	0	8790	SW	Y	AL0000882
10.25	0	8789	SW	Y	AL0000882
10.75	0	8790	SW	Y	AL0000882
10.5	0	8789	SW	Y	AL0000882
10.5	0	8790	SW	Y	AL0000882
10.5	0	8790	SW	Y	AL0000882
10.5	0	8789	SW	Y	AL0000882
11	0	8790	SW	Y	AL0000882
11	0	8790	SW	Y	AL0000882
11	0	8789	SW	Y	AL0000882
11.25	0	8790	SW	Y	AL0000882
10.5	0	8789	SW	Y	AL0000882
10.75	0	8789	SW	Y	AL0000882
10.5	0	8790	SW	Y	AL0000882
10.5	0	8790	SW	Y	AL0000882
11	0	8789	SW	Y	AL0000882
10.75	0	8789	SW	Y	AL0000882
10.25	0	8789	SW	Y	AL0000882
10.25	0	8790	SW	Y	AL0000882
10	0	8790	SW	Y	AL0000882
10	0	10865	SW	Y	AL0000924
11	0	10865	SW	Y	AL0000924
11	0	10865	SW	Y	AL0000924
10.5	0	10865	SW	Y	AL0000924
10.75	0	10865	SW	Y	AL0000924
10.5	0	10865	SW	Y	AL0000924
10	0	10865	SW	Y	AL0000924
11	0	10865	SW	Y	AL0000924
10.5	0	10865	SW	Y	AL0000924
10.25	0	10865	SW	Y	AL0000924
11	0	10865	SW	Y	AL0000924
11	0	10865	SW	Y	AL0000924
10	0	10865	SW	Y	AL0000924
10.75	0	10865	SW	Y	AL0000924
10.5	0	10865	SW	Y	AL0000924
10	0	10865	SW	Y	AL0000924
10	0	10865	SW	Y	AL0000924
10.25	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10.25	0	10725	SW	Y	AL0000926
10.25	0	10725	SW	Y	AL0000926
11	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10.25	0	10725	SW	Y	AL0000926
11	0	10725	SW	Y	AL0000926
11	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10	0	10725	SW	Y	AL0000926
10.25	0	10725	SW	Y	AL0000926
11	0	10635	SW	Y	AL0000933
10.5	0	10635	SW	Y	AL0000933
11	0	10635	SW	Y	AL0000933
10.5	0	10635	SW	Y	AL0000933
10.5	0	10635	SW	Y	AL0000933
10.25	0	10635	SW	Y	AL0000933
10.25	0	10635	SW	Y	AL0000933
11	0	10635	SW	Y	AL0000933
11	0	10635	SW	Y	AL0000933
11	0	10635	SW	Y	AL0000933
10	0	10635	SW	Y	AL0000933
10.25	0	10635	SW	Y	AL0000933
11	0	10635	SW	Y	AL0000933
11	0	10635	SW	Y	AL0000933
11	0	10635	SW	Y	AL0000933
10.75	0	10635	SW	Y	AL0000933
10.5	0	10635	SW	Y	AL0000933
10	0	10635	SW	Y	AL0000933
10.75	0	10635	SW	Y	AL0000933
10	0	10601	SW	Y	AL0000934
10	0	10601	SW	Y	AL0000934
10.25	0	11421	SW	Y	AL0000943
10	0	11421	SW	Y	AL0000943
10.5	0	11421	SW	Y	AL0000943
10.5	0	11421	SW	Y	AL0000943
10.5	0	11421	SW	Y	AL0000943
10.5	0	11421	SW	Y	AL0000943
10.5	0	11421	SW	Y	AL0000943
10	0	10476	SW	Y	AL0000945
10.25	0	10476	SW	Y	AL0000945
10	0	10476	SW	Y	AL0000945
10	0	10476	SW	Y	AL0000945
10	0	10476	SW	Y	AL0000945
10	0	10476	SW	Y	AL0000945
10	0	10476	SW	Y	AL0000945
10.25	0	10476	SW	Y	AL0000945
10.25	0	10476	SW	Y	AL0000945
10	0	10476	SW	Y	AL0000945
10	0	10476	SW	Y	AL0000945
10.5	0	10476	SW	Y	AL0000945
10	0	10476	SW	Y	AL0000945
10.5	0	10476	SW	Y	AL0000945
10.5	0	10476	SW	Y	AL0000945
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
10	0	8823	SW	Y	AL0001070
11	0	10654	SW	Y	AL0001084
10	0	10654	SW	Y	AL0001084
10	0	10654	SW	Y	AL0001084
11	0	10654	SW	Y	AL0001084
10.5	0	10654	SW	Y	AL0001084
10.75	0	10654	SW	Y	AL0001084
10.25	0	10654	SW	Y	AL0001084
10.25	0	10654	SW	Y	AL0001084
11	0	10654	SW	Y	AL0001084
10.75	0	10654	SW	Y	AL0001084
10.75	0	10654	SW	Y	AL0001084
11	0	10654	SW	Y	AL0001084
10.25	0	10654	SW	Y	AL0001084
10.25	0	10654	SW	Y	AL0001084
10.25	0	10654	SW	Y	AL0001084
10.5	0	10654	SW	Y	AL0001084
10.5	0	10654	SW	Y	AL0001084
11.25	0	10654	SW	Y	AL0001084
10	0	10654	SW	Y	AL0001084
10	0	10501	SW	Y	AL0001092
10	0	10501	SW	Y	AL0001092
11	0	10501	SW	Y	AL0001092
10.5	0	10501	SW	Y	AL0001092
10.75	0	10501	SW	Y	AL0001092
10.5	0	10501	SW	Y	AL0001092
11	0	10501	SW	Y	AL0001092
10	0	10501	SW	Y	AL0001092
10.25	0	10501	SW	Y	AL0001092
10.25	0	10501	SW	Y	AL0001092
10.5	0	10501	SW	Y	AL0001092
10.25	0	10501	SW	Y	AL0001092
10.25	0	10501	SW	Y	AL0001092
10.5	0	10501	SW	Y	AL0001092
10.5	0	10501	SW	Y	AL0001092
10	0	10501	SW	Y	AL0001092
10	0	10501	SW	Y	AL0001092
10	0	10501	SW	Y	AL0001092
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8824	SW	Y	AL0001142
10	0	8831	SW	Y	AL0001258
10	0	8801	SW	Y	AL0001261
10	0	8825	SW	Y	AL0001265
10.5	0	8825	SW	Y	AL0001265
10.25	0	8825	SW	Y	AL0001265
10.25	0	8825	SW	Y	AL0001265
10.25	0	8825	SW	Y	AL0001265
10	0	8825	SW	Y	AL0001265
10.25	0	8825	SW	Y	AL0001265
10	0	8825	SW	Y	AL0001265
10	0	8825	SW	Y	AL0001265
10.25	0	8825	SW	Y	AL0001265
10.75	0	8825	SW	Y	AL0001265
10	0	8825	SW	Y	AL0001265
10	0	8825	SW	Y	AL0001265
10	0	8825	SW	Y	AL0001265
10.5	0	8825	SW	Y	AL0001265
10	0	8825	SW	Y	AL0001265
10	0	8825	SW	Y	AL0001265
10	0	8825	SW	Y	AL0001265
10.5	0	8825	SW	Y	AL0001265
11	0	10681	SW	Y	AL0001307
11.25	0	10681	SW	Y	AL0001307
11.25	0	10681	SW	Y	AL0001307
11.25	0	10681	SW	Y	AL0001307
10	0	10681	SW	Y	AL0001307
10	0	10681	SW	Y	AL0001307
11	0	10681	SW	Y	AL0001307
10.25	0	10681	SW	Y	AL0001307
10.75	0	10681	SW	Y	AL0001307
10.5	0	10681	SW	Y	AL0001307
10.5	0	10681	SW	Y	AL0001307
10	0	10681	SW	Y	AL0001307
10	0	10681	SW	Y	AL0001307
10.75	0	10681	SW	Y	AL0001307
10.25	0	10681	SW	Y	AL0001307
11	0	10681	SW	Y	AL0001307
10	0	10681	SW	Y	AL0001307
10.75	0	10412	SW	Y	AL0001313
10.75	0	10412	SW	Y	AL0001313
11	0	10412	SW	Y	AL0001313
10.75	0	10412	SW	Y	AL0001313
10.25	0	10412	SW	Y	AL0001313
10.25	0	10412	SW	Y	AL0001313
10.5	0	10412	SW	Y	AL0001313
10.75	0	10412	SW	Y	AL0001313
10	0	10412	SW	Y	AL0001313
11	0	10412	SW	Y	AL0001313
10.5	0	10412	SW	Y	AL0001313
10	0	10412	SW	Y	AL0001313
11	0	10412	SW	Y	AL0001313
10.25	0	10412	SW	Y	AL0001313
10.75	0	8803	SW	Y	AL0001313
10.5	0	10412	SW	Y	AL0001313
10	0	10412	SW	Y	AL0001313
11	0	10412	SW	Y	AL0001313
10	0	10412	SW	Y	AL0001313
11	0	10859	SW	Y	AL0001336
10.5	0	10859	SW	Y	AL0001336
10.75	0	10859	SW	Y	AL0001336
10.5	0	10859	SW	Y	AL0001336
10.25	0	10859	SW	Y	AL0001336
10	0	10859	SW	Y	AL0001336
10.25	0	10859	SW	Y	AL0001336
10.75	0	10859	SW	Y	AL0001336
10.5	0	10859	SW	Y	AL0001336
10	0	10859	SW	Y	AL0001336
10.5	0	10859	SW	Y	AL0001336
10.5	0	10859	SW	Y	AL0001336
10.25	0	10859	SW	Y	AL0001336
11.5	0	10859	SW	Y	AL0001336
10	0	10859	SW	Y	AL0001336
11	0	10859	SW	Y	AL0001336
10.5	0	10859	SW	Y	AL0001336
10	0	10859	SW	Y	AL0001336
10.5	0	8815	SW	Y	AL0001393
11	1	8806	SW	Y	AL0001422
11	0	8806	SW	Y	AL0001422
11	0	8808	SW	Y	AL0001422
11	0	8807	SW	Y	AL0001422
11.5	0	8808	SW	Y	AL0001422
11	0	8806	SW	Y	AL0001422
11	0	8807	SW	Y	AL0001422
11	0	8806	SW	Y	AL0001422
11	0	8807	SW	Y	AL0001422
11.25	0	8808	SW	Y	AL0001422
11.5	0	8808	SW	Y	AL0001422
11.25	0	8807	SW	Y	AL0001422
10.5	0	8808	SW	Y	AL0001422
11	0	8807	SW	Y	AL0001422
10.5	0	8808	SW	Y	AL0001422
10.75	0	8807	SW	Y	AL0001422
10.5	0	8808	SW	Y	AL0001422
10.5	0	8806	SW	Y	AL0001422
10.25	0	8808	SW	Y	AL0001422
10.5	0	8808	SW	Y	AL0001422
10	0	8807	SW	Y	AL0001422
10.5	0	8806	SW	Y	AL0001422
10.75	0	8807	SW	Y	AL0001422
10.5	0	8808	SW	Y	AL0001422
10.5	0	8807	SW	Y	AL0001422
10	0	8806	SW	Y	AL0001422
11	0	8807	SW	Y	AL0001422
10.75	0	8806	SW	Y	AL0001422
11	0	8808	SW	Y	AL0001422
10	0	8808	SW	Y	AL0001422
10.5	0	8807	SW	Y	AL0001422
10.5	0	8806	SW	Y	AL0001422
10.5	0	8808	SW	Y	AL0001422
10.5	0	8806	SW	Y	AL0001422
10	0	8806	SW	Y	AL0001422
10.5	1	8806	SW	Y	AL0001422
10	0	8807	SW	Y	AL0001422
10.5	0	8807	SW	Y	AL0001422
10.5	12	8806	SW	Y	AL0001422
10	0	8808	SW	Y	AL0001422
10.5	0	8808	SW	Y	AL0001422
11	0	8808	SW	Y	AL0001422
10.5	0	8806	SW	Y	AL0001422
10.25	0	8807	SW	Y	AL0001422
10.75	0	8807	SW	Y	AL0001422
10.25	3	8806	SW	Y	AL0001422
10	0	8808	SW	Y	AL0001422
8.5	0	8808	SW	Y	AL0001422
10.5	0	8807	SW	Y	AL0001422
11.25	0	8807	SW	Y	AL0001422
11	0	8806	SW	Y	AL0001422
10	0	8806	SW	Y	AL0001422
10.5	0	8807	SW	Y	AL0001422
11	0	8808	SW	Y	AL0001422
11	0	8807	SW	Y	AL0001422
11	0	8806	SW	Y	AL0001422
11	0	8806	SW	Y	AL0001422
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10.25	0	8826	SW	Y	AL0001780
10.25	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	8826	SW	Y	AL0001780
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9556	SW	Y	AR0000025
10	0	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	1	9579	SW	Y	AR0000056
10	3	9579	SW	Y	AR0000056
10	1	9579	SW	Y	AR0000056
10	5	9579	SW	Y	AR0000056
10	2	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	0	9579	SW	Y	AR0000056
10	1	9558	SW	Y	AR0000085
10	1	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	1	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9558	SW	Y	AR0000085
10	0	9572	SW	Y	AR0000101
10	1	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9572	SW	Y	AR0000101
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9559	SW	Y	AR0000104
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9573	SW	Y	AR0000109
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9560	SW	Y	AR0000119
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9580	SW	Y	AR0000189
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9581	SW	Y	AR0000208
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	1	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9577	SW	Y	AR0000209
10	0	9578	SW	Y	AR0000209
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	1	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9564	SW	Y	AR0000230
10	0	9575	SW	Y	AR0000250
10	1	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	1	9575	SW	Y	AR0000250
10	8	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	2	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	0	9575	SW	Y	AR0000250
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9565	SW	Y	AR0000360
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9566	SW	Y	AR0000404
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9576	SW	Y	AR0000446
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	1	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9574	SW	Y	AR0000484
10	0	9562	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	12	9562	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9561	SW	Y	AR0000507
10	0	9562	SW	Y	AR0000507
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9567	SW	Y	AR0000513
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	1	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	5	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
10	0	9563	SW	Y	AR0000590
